"p0","p1","p2","p3","p4","p5","p6"
 1.36658853894704491e+00, 5.20609242001595760e+01, 8.48337671210224742e-01, 5.63029339329375322e-02, 9.58964959597953581e-01, 3.60041256251010395e+01, 7.57846507944262126e-03
 1.36658853894704491e+00, 5.20609242001595760e+01, 8.48337671210224742e-01, 5.63029339329375322e-02, 9.58964959597953581e-01, 3.60041256251010395e+01, 7.57846507944262126e-03
 1.36658853894704491e+00, 5.20609242001595760e+01, 8.48337671210224742e-01, 5.63029339329375322e-02, 9.58964959597953581e-01, 3.60041256251010395e+01, 7.57846507944262126e-03
 1.36658853894704491e+00, 5.20609242001595760e+01, 8.48337671210224742e-01, 5.63029339329375322e-02, 9.58964959597953581e-01, 3.60041256251010395e+01, 7.57846507944262126e-03
 1.36658853894704491e+00, 5.20609242001595760e+01, 8.48337671210224742e-01, 5.63029339329375322e-02, 9.58964959597953581e-01, 3.60041256251010395e+01, 7.57846507944262126e-03
 1.48345677184334135e+00, 5.19819492556689227e+01, 7.59455127437645205e-01, 4.64418003085386583e-02, 7.64806200327591723e-01, 3.66840082292030303e+01, 1.52108730638850116e-02
 1.48345677184334135e+00, 5.19819492556689227e+01, 7.59455127437645205e-01, 4.64418003085386583e-02, 7.64806200327591723e-01, 3.66840082292030303e+01, 1.52108730638850116e-02
 1.48345677184334135e+00, 5.19819492556689227e+01, 7.59455127437645205e-01, 4.64418003085386583e-02, 7.64806200327591723e-01, 3.66840082292030303e+01, 1.52108730638850116e-02
 1.48345677184334135e+00, 5.19819492556689227e+01, 7.59455127437645205e-01, 4.64418003085386583e-02, 7.64806200327591723e-01, 3.66840082292030303e+01, 1.52108730638850116e-02
 1.43146137925517736e+00, 5.30464861051246501e+01, 7.60629405885571930e-01, 6.52886032263272076e-02, 6.96150512898787377e-01, 3.56578348689317579e+01, 1.96529787770668742e-02
 1.43146137925517736e+00, 5.30464861051246501e+01, 7.60629405885571930e-01, 6.52886032263272076e-02, 6.96150512898787377e-01, 3.56578348689317579e+01, 1.96529787770668742e-02
 1.34113800162221142e+00, 5.39444299319659137e+01, 7.15267433397825503e-01, 5.55233662082580404e-02, 7.04593595262426486e-01, 3.48878929907341799e+01, 1.92809401678345725e-02
 1.34113800162221142e+00, 5.39444299319659137e+01, 7.15267433397825503e-01, 5.55233662082580404e-02, 7.04593595262426486e-01, 3.48878929907341799e+01, 1.92809401678345725e-02
 1.34113800162221142e+00, 5.39444299319659137e+01, 7.15267433397825503e-01, 5.55233662082580404e-02, 7.04593595262426486e-01, 3.48878929907341799e+01, 1.92809401678345725e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.38799903212828224e+00, 5.26082305738292888e+01, 7.26628212853193789e-01, 5.47493879936516922e-02, 5.98616024144529857e-01, 3.58176323198089506e+01, 2.46931566351210573e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.36359434542528213e+00, 5.27627574873770655e+01, 6.60759394468524053e-01, 5.12490313710418574e-02, 6.10384194903961674e-01, 3.66131830908113827e+01, 2.98482213533470125e-02
 1.28055193983948512e+00, 5.24511637322652007e+01, 6.93111502062609741e-01, 4.51776090137604724e-02, 4.61877974316136530e-01, 3.65611047417421418e+01, 3.26525332498331169e-02
 1.28055193983948512e+00, 5.24511637322652007e+01, 6.93111502062609741e-01, 4.51776090137604724e-02, 4.61877974316136530e-01, 3.65611047417421418e+01, 3.26525332498331169e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.27058510462612406e+00, 5.21385700114067632e+01, 8.65146906627874190e-01, 4.30734577916634873e-02, 5.53260715793085778e-01, 3.62001619565772543e+01, 3.84541138669136154e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.14792772227924234e+00, 5.17083058371452395e+01, 8.71578139087950343e-01, 1.58336022494081595e-02, 7.23496902319608060e-01, 3.55992605050962680e+01, 4.04849798936328734e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.11928121728284102e+00, 5.13621892903589199e+01, 7.61402745689905625e-01, 1.36015974883709374e-02, 6.52860387496385752e-01, 3.54365549898484034e+01, 4.03165616169001081e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
 1.03401792657293901e+00, 5.13110553773297795e+01, 7.65763529274298582e-01, 5.36916515429377433e-02, 7.45693028708524941e-01, 3.49233373731060652e+01, 4.05137663195541189e-02
