"logposterior","loglikelihood","logprior"
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-1.34538935269837439e+04,-1.34538935269837439e+04,0.00000000000000000e+00
-5.26561823830992671e+03,-5.26561823830992671e+03,0.00000000000000000e+00
-5.26561823830992671e+03,-5.26561823830992671e+03,0.00000000000000000e+00
-5.26561823830992671e+03,-5.26561823830992671e+03,0.00000000000000000e+00
-5.10239832228424893e+03,-5.10239832228424893e+03,0.00000000000000000e+00
-5.10239832228424893e+03,-5.10239832228424893e+03,0.00000000000000000e+00
-5.10239832228424893e+03,-5.10239832228424893e+03,0.00000000000000000e+00
-5.10239832228424893e+03,-5.10239832228424893e+03,0.00000000000000000e+00
-3.57330098355967084e+03,-3.57330098355967084e+03,0.00000000000000000e+00
-3.57330098355967084e+03,-3.57330098355967084e+03,0.00000000000000000e+00
-1.75364115837626969e+03,-1.75364115837626969e+03,0.00000000000000000e+00
-1.75364115837626969e+03,-1.75364115837626969e+03,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-6.26240825198048924e+02,-6.26240825198048924e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
-5.98383615509668175e+02,-5.98383615509668175e+02,0.00000000000000000e+00
