"logposterior","loglikelihood","logprior"
-3.04990200721851506e+04,-3.04990200721851506e+04,0.00000000000000000e+00
-3.04990200721851506e+04,-3.04990200721851506e+04,0.00000000000000000e+00
-3.04990200721851506e+04,-3.04990200721851506e+04,0.00000000000000000e+00
-3.04990200721851506e+04,-3.04990200721851506e+04,0.00000000000000000e+00
-3.04990200721851506e+04,-3.04990200721851506e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-2.24333899175636252e+04,-2.24333899175636252e+04,0.00000000000000000e+00
-3.68283092935246077e+03,-3.68283092935246077e+03,0.00000000000000000e+00
-3.68283092935246077e+03,-3.68283092935246077e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19990074211591582e+03,-1.19990074211591582e+03,0.00000000000000000e+00
-1.19118792696260539e+03,-1.19118792696260539e+03,0.00000000000000000e+00
-1.19118792696260539e+03,-1.19118792696260539e+03,0.00000000000000000e+00
-1.19118792696260539e+03,-1.19118792696260539e+03,0.00000000000000000e+00
-9.89876223096820581e+02,-9.89876223096820581e+02,0.00000000000000000e+00
-9.89876223096820581e+02,-9.89876223096820581e+02,0.00000000000000000e+00
-9.89876223096820581e+02,-9.89876223096820581e+02,0.00000000000000000e+00
-9.89876223096820581e+02,-9.89876223096820581e+02,0.00000000000000000e+00
