"logposterior","loglikelihood","logprior"
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
-5.53850100051501727e+02,-5.53850100051501727e+02,0.00000000000000000e+00
