"p0","p1","p2","p3","p4","p5","p6","p7"
 1.64823553313965432e+00, 2.19793421363024527e+03, 1.24630842147012699e-01, 1.15664046500051146e-01, 9.11494360725756403e-02, 4.43540873433527286e-02, 3.07435967738310225e+01, 1.50039791737366086e-03
 1.64829539184080542e+00, 2.19791007435443271e+03, 1.24104428622138926e-01, 1.15373660681192564e-01, 9.13605969665875067e-02, 4.41976487212180219e-02, 3.07434415136870456e+01, 1.45566365116002656e-03
 1.64767546259747877e+00, 2.19792676740022307e+03, 1.24194261782438517e-01, 1.15233186949707245e-01, 9.13154638995075790e-02, 4.42193639603678107e-02, 3.07416992399421325e+01, 1.44820728279632062e-03
 1.64767546259747877e+00, 2.19792676740022307e+03, 1.24194261782438517e-01, 1.15233186949707245e-01, 9.13154638995075790e-02, 4.42193639603678107e-02, 3.07416992399421325e+01, 1.44820728279632062e-03
 1.64767546259747877e+00, 2.19792676740022307e+03, 1.24194261782438517e-01, 1.15233186949707245e-01, 9.13154638995075790e-02, 4.42193639603678107e-02, 3.07416992399421325e+01, 1.44820728279632062e-03
 1.64840483359446455e+00, 2.19790760382836379e+03, 1.24707265175604542e-01, 1.15458494661654976e-01, 9.15798735154495502e-02, 4.40677433412309874e-02, 3.07520479758224674e+01, 1.42781725004195400e-03
 1.64840483359446455e+00, 2.19790760382836379e+03, 1.24707265175604542e-01, 1.15458494661654976e-01, 9.15798735154495502e-02, 4.40677433412309874e-02, 3.07520479758224674e+01, 1.42781725004195400e-03
 1.64846431120942927e+00, 2.19787229313861008e+03, 1.24730890035318731e-01, 1.15715845859253777e-01, 9.11971726299886098e-02, 4.40594108701667167e-02, 3.07603648969273671e+01, 1.40405232850970580e-03
 1.64849624448805976e+00, 2.19783323203188775e+03, 1.24297871228031556e-01, 1.15509791288292155e-01, 9.08519337256259440e-02, 4.40189193199159445e-02, 3.07587849068860244e+01, 1.44262778471577710e-03
 1.64900246608249357e+00, 2.19788020670430888e+03, 1.24089347896065710e-01, 1.15221251542666006e-01, 9.14351945078771822e-02, 4.39946898213181697e-02, 3.07539360991516304e+01, 1.46190138659393638e-03
 1.64900246608249357e+00, 2.19788020670430888e+03, 1.24089347896065710e-01, 1.15221251542666006e-01, 9.14351945078771822e-02, 4.39946898213181697e-02, 3.07539360991516304e+01, 1.46190138659393638e-03
 1.64900246608249357e+00, 2.19788020670430888e+03, 1.24089347896065710e-01, 1.15221251542666006e-01, 9.14351945078771822e-02, 4.39946898213181697e-02, 3.07539360991516304e+01, 1.46190138659393638e-03
 1.64900246608249357e+00, 2.19788020670430888e+03, 1.24089347896065710e-01, 1.15221251542666006e-01, 9.14351945078771822e-02, 4.39946898213181697e-02, 3.07539360991516304e+01, 1.46190138659393638e-03
 1.64900246608249357e+00, 2.19788020670430888e+03, 1.24089347896065710e-01, 1.15221251542666006e-01, 9.14351945078771822e-02, 4.39946898213181697e-02, 3.07539360991516304e+01, 1.46190138659393638e-03
 1.64980007075722290e+00, 2.19791293445198698e+03, 1.24161551683464655e-01, 1.15106334224988865e-01, 9.16551634877871141e-02, 4.41311527419368174e-02, 3.07521443071547438e+01, 1.48506570603557033e-03
 1.64980007075722290e+00, 2.19791293445198698e+03, 1.24161551683464655e-01, 1.15106334224988865e-01, 9.16551634877871141e-02, 4.41311527419368174e-02, 3.07521443071547438e+01, 1.48506570603557033e-03
 1.64934136214595406e+00, 2.19788910126958535e+03, 1.23929753907158061e-01, 1.14950167503671777e-01, 9.17680467787621301e-02, 4.41529501585695983e-02, 3.07541569833950135e+01, 1.48801104378670844e-03
 1.64934136214595406e+00, 2.19788910126958535e+03, 1.23929753907158061e-01, 1.14950167503671777e-01, 9.17680467787621301e-02, 4.41529501585695983e-02, 3.07541569833950135e+01, 1.48801104378670844e-03
 1.64884380905917016e+00, 2.19789361875072018e+03, 1.23756672998998923e-01, 1.14743707908968581e-01, 9.18426131173300520e-02, 4.41362205487263667e-02, 3.07517062234915244e+01, 1.49921019164250650e-03
 1.64818500244607513e+00, 2.19791890527259329e+03, 1.23708144011815416e-01, 1.14924089323220749e-01, 9.16654322953549816e-02, 4.40603280348246945e-02, 3.07478207679024429e+01, 1.46256639848635437e-03
 1.64818393555774279e+00, 2.19795402727697501e+03, 1.23572194559201140e-01, 1.14783909431414616e-01, 9.19185518983015037e-02, 4.40331620349758493e-02, 3.07498568386835842e+01, 1.46651691922573975e-03
 1.64767061468929521e+00, 2.19790872242941487e+03, 1.24011284828954987e-01, 1.15182717605298440e-01, 9.14589945892802930e-02, 4.40503943710859464e-02, 3.07529250613137606e+01, 1.50871080135823966e-03
 1.64733892882412669e+00, 2.19789312327203834e+03, 1.23911683441946932e-01, 1.15365414154565332e-01, 9.14735614793122931e-02, 4.39664813329984291e-02, 3.07494553432759616e+01, 1.48084389787908827e-03
 1.64733892882412669e+00, 2.19789312327203834e+03, 1.23911683441946932e-01, 1.15365414154565332e-01, 9.14735614793122931e-02, 4.39664813329984291e-02, 3.07494553432759616e+01, 1.48084389787908827e-03
 1.64645911218084073e+00, 2.19790846878299499e+03, 1.23851558639437628e-01, 1.15434450446599668e-01, 9.14530458703159133e-02, 4.39575637255251658e-02, 3.07481440346248505e+01, 1.49295666311721580e-03
 1.64613208688120016e+00, 2.19790658387292933e+03, 1.23622783544667075e-01, 1.15367410850429064e-01, 9.15714590773396980e-02, 4.38606438040927624e-02, 3.07474846442165557e+01, 1.51313336329608533e-03
 1.64613208688120016e+00, 2.19790658387292933e+03, 1.23622783544667075e-01, 1.15367410850429064e-01, 9.15714590773396980e-02, 4.38606438040927624e-02, 3.07474846442165557e+01, 1.51313336329608533e-03
 1.64613208688120016e+00, 2.19790658387292933e+03, 1.23622783544667075e-01, 1.15367410850429064e-01, 9.15714590773396980e-02, 4.38606438040927624e-02, 3.07474846442165557e+01, 1.51313336329608533e-03
 1.64613208688120016e+00, 2.19790658387292933e+03, 1.23622783544667075e-01, 1.15367410850429064e-01, 9.15714590773396980e-02, 4.38606438040927624e-02, 3.07474846442165557e+01, 1.51313336329608533e-03
 1.64430427113220112e+00, 2.19793716143497886e+03, 1.23383793711860937e-01, 1.15315775427629177e-01, 9.17012747485225627e-02, 4.37186689946081897e-02, 3.07449433889271013e+01, 1.52694232531448812e-03
 1.64437987930336060e+00, 2.19794074445224805e+03, 1.23237811629922644e-01, 1.15154937859178561e-01, 9.15122352740445344e-02, 4.38091547550903543e-02, 3.07467380936063961e+01, 1.54872231703304607e-03
 1.64351795536543777e+00, 2.19789690728522692e+03, 1.23069835101193570e-01, 1.15322226429696056e-01, 9.12851806540819627e-02, 4.36010145557137671e-02, 3.07465371772034963e+01, 1.59198561560505410e-03
 1.64289722658366433e+00, 2.19789000953113782e+03, 1.23284359713058317e-01, 1.15779598362358016e-01, 9.13663419134601029e-02, 4.35062032622401673e-02, 3.07487586228874967e+01, 1.55350588347866561e-03
 1.64370706901022579e+00, 2.19791146045105779e+03, 1.23351592632729795e-01, 1.15636868324684991e-01, 9.15715955757112621e-02, 4.34611330021258471e-02, 3.07465798853854970e+01, 1.52697490317229840e-03
 1.64370706901022579e+00, 2.19791146045105779e+03, 1.23351592632729795e-01, 1.15636868324684991e-01, 9.15715955757112621e-02, 4.34611330021258471e-02, 3.07465798853854970e+01, 1.52697490317229840e-03
 1.64370706901022579e+00, 2.19791146045105779e+03, 1.23351592632729795e-01, 1.15636868324684991e-01, 9.15715955757112621e-02, 4.34611330021258471e-02, 3.07465798853854970e+01, 1.52697490317229840e-03
 1.64504413679964534e+00, 2.19793727976635046e+03, 1.23243404162608150e-01, 1.15444756741178212e-01, 9.16069749025148344e-02, 4.35657950346472200e-02, 3.07462958120908780e+01, 1.52371609528605015e-03
 1.64504413679964534e+00, 2.19793727976635046e+03, 1.23243404162608150e-01, 1.15444756741178212e-01, 9.16069749025148344e-02, 4.35657950346472200e-02, 3.07462958120908780e+01, 1.52371609528605015e-03
 1.64504413679964534e+00, 2.19793727976635046e+03, 1.23243404162608150e-01, 1.15444756741178212e-01, 9.16069749025148344e-02, 4.35657950346472200e-02, 3.07462958120908780e+01, 1.52371609528605015e-03
 1.64504413679964534e+00, 2.19793727976635046e+03, 1.23243404162608150e-01, 1.15444756741178212e-01, 9.16069749025148344e-02, 4.35657950346472200e-02, 3.07462958120908780e+01, 1.52371609528605015e-03
 1.64672356876466219e+00, 2.19791985432874299e+03, 1.23365594649121210e-01, 1.15478251720742123e-01, 9.17707986449933788e-02, 4.35043009672066161e-02, 3.07533855095930733e+01, 1.50091538179835012e-03
 1.64435182055544837e+00, 2.19794670589180214e+03, 1.23238100977215090e-01, 1.15620184329334005e-01, 9.17927388345015777e-02, 4.33736563636266462e-02, 3.07551882208713678e+01, 1.52025302021212088e-03
 1.64435182055544837e+00, 2.19794670589180214e+03, 1.23238100977215090e-01, 1.15620184329334005e-01, 9.17927388345015777e-02, 4.33736563636266462e-02, 3.07551882208713678e+01, 1.52025302021212088e-03
 1.64480855058422715e+00, 2.19797170704345899e+03, 1.22992403787250376e-01, 1.15392707213079301e-01, 9.19604010425565804e-02, 4.33323420147545199e-02, 3.07569942169395780e+01, 1.53818071685120155e-03
 1.64559249479167202e+00, 2.19794485679151512e+03, 1.23434437227493268e-01, 1.14935228807775375e-01, 9.15811652657212566e-02, 4.38537782084488237e-02, 3.07470288541430001e+01, 1.57563702622963843e-03
 1.64559249479167202e+00, 2.19794485679151512e+03, 1.23434437227493268e-01, 1.14935228807775375e-01, 9.15811652657212566e-02, 4.38537782084488237e-02, 3.07470288541430001e+01, 1.57563702622963843e-03
 1.64559249479167202e+00, 2.19794485679151512e+03, 1.23434437227493268e-01, 1.14935228807775375e-01, 9.15811652657212566e-02, 4.38537782084488237e-02, 3.07470288541430001e+01, 1.57563702622963843e-03
 1.64386382896228733e+00, 2.19801202723152801e+03, 1.22772483695921891e-01, 1.14967937606598306e-01, 9.18229524879462106e-02, 4.34990608155300176e-02, 3.07521679929349325e+01, 1.60791093790191319e-03
 1.64386382896228733e+00, 2.19801202723152801e+03, 1.22772483695921891e-01, 1.14967937606598306e-01, 9.18229524879462106e-02, 4.34990608155300176e-02, 3.07521679929349325e+01, 1.60791093790191319e-03
 1.64386382896228733e+00, 2.19801202723152801e+03, 1.22772483695921891e-01, 1.14967937606598306e-01, 9.18229524879462106e-02, 4.34990608155300176e-02, 3.07521679929349325e+01, 1.60791093790191319e-03
 1.64386382896228733e+00, 2.19801202723152801e+03, 1.22772483695921891e-01, 1.14967937606598306e-01, 9.18229524879462106e-02, 4.34990608155300176e-02, 3.07521679929349325e+01, 1.60791093790191319e-03
 1.64706709374909921e+00, 2.19796892146698247e+03, 1.23228395476203262e-01, 1.14983952103844572e-01, 9.18772896530430094e-02, 4.37939354813853682e-02, 3.07543390276046829e+01, 1.53612178717763503e-03
 1.64695967724958958e+00, 2.19794469140019828e+03, 1.23132420833213824e-01, 1.15265865217002383e-01, 9.18659165726178617e-02, 4.34687623677725843e-02, 3.07547133092312563e+01, 1.51710508495857201e-03
 1.64695967724958958e+00, 2.19794469140019828e+03, 1.23132420833213824e-01, 1.15265865217002383e-01, 9.18659165726178617e-02, 4.34687623677725843e-02, 3.07547133092312563e+01, 1.51710508495857201e-03
 1.64934513547626804e+00, 2.19788654992353850e+03, 1.23544937866236049e-01, 1.15360478913835954e-01, 9.19164954620506763e-02, 4.35823140756022853e-02, 3.07540825566992133e+01, 1.46211966837018733e-03
 1.64934513547626804e+00, 2.19788654992353850e+03, 1.23544937866236049e-01, 1.15360478913835954e-01, 9.19164954620506763e-02, 4.35823140756022853e-02, 3.07540825566992133e+01, 1.46211966837018733e-03
 1.64934513547626804e+00, 2.19788654992353850e+03, 1.23544937866236049e-01, 1.15360478913835954e-01, 9.19164954620506763e-02, 4.35823140756022853e-02, 3.07540825566992133e+01, 1.46211966837018733e-03
 1.64521480204677673e+00, 2.19796991798593581e+03, 1.22927095867604932e-01, 1.15439972796854820e-01, 9.18688960664756776e-02, 4.32936534043558002e-02, 3.07525044379109502e+01, 1.54880866210670089e-03
 1.64521480204677673e+00, 2.19796991798593581e+03, 1.22927095867604932e-01, 1.15439972796854820e-01, 9.18688960664756776e-02, 4.32936534043558002e-02, 3.07525044379109502e+01, 1.54880866210670089e-03
 1.64521480204677673e+00, 2.19796991798593581e+03, 1.22927095867604932e-01, 1.15439972796854820e-01, 9.18688960664756776e-02, 4.32936534043558002e-02, 3.07525044379109502e+01, 1.54880866210670089e-03
 1.64242329094405859e+00, 2.19802065685959678e+03, 1.22922743664050343e-01, 1.15296610642636049e-01, 9.15394556852858199e-02, 4.35560533139445621e-02, 3.07452710342997833e+01, 1.63262981273402464e-03
 1.64151332251634940e+00, 2.19799380519535998e+03, 1.23157792842460062e-01, 1.15515434037058232e-01, 9.14141987991398119e-02, 4.36279229965644208e-02, 3.07432507889910021e+01, 1.61905705031676543e-03
 1.64159481312573718e+00, 2.19800046785823406e+03, 1.23237533464682053e-01, 1.15470083290679648e-01, 9.15757383965798977e-02, 4.36825861739421478e-02, 3.07452564101561059e+01, 1.62591312298470195e-03
 1.64566790620415526e+00, 2.19795593940767912e+03, 1.23558755580040786e-01, 1.15481109694124992e-01, 9.18936074289282145e-02, 4.37611704411959984e-02, 3.07527972769058806e+01, 1.53253165549968790e-03
 1.64812371499589450e+00, 2.19795374322249336e+03, 1.23449639295762442e-01, 1.15354408819815013e-01, 9.17809602109717765e-02, 4.37802022275787101e-02, 3.07492042785429902e+01, 1.50559018873195542e-03
 1.64812371499589450e+00, 2.19795374322249336e+03, 1.23449639295762442e-01, 1.15354408819815013e-01, 9.17809602109717765e-02, 4.37802022275787101e-02, 3.07492042785429902e+01, 1.50559018873195542e-03
 1.64972719737556250e+00, 2.19793613068474042e+03, 1.23722024413116541e-01, 1.15207454374057591e-01, 9.17138751650770218e-02, 4.40371138533950657e-02, 3.07489111356792684e+01, 1.49480311785528809e-03
 1.64972719737556250e+00, 2.19793613068474042e+03, 1.23722024413116541e-01, 1.15207454374057591e-01, 9.17138751650770218e-02, 4.40371138533950657e-02, 3.07489111356792684e+01, 1.49480311785528809e-03
 1.64729555449410059e+00, 2.19792524494964300e+03, 1.23377714326568230e-01, 1.15435029007794315e-01, 9.17478094635034019e-02, 4.36380220713096789e-02, 3.07513285645058154e+01, 1.50570923759779543e-03
 1.64294092355573285e+00, 2.19798723671438574e+03, 1.22997729475564282e-01, 1.15390026180033453e-01, 9.17681624660593581e-02, 4.34444525608149584e-02, 3.07529891197830842e+01, 1.58223227989085185e-03
 1.64182667909613844e+00, 2.19802841841364943e+03, 1.23272052791024628e-01, 1.15614177160099488e-01, 9.14729297248529638e-02, 4.38164228772846831e-02, 3.07465953927812699e+01, 1.59089257923909723e-03
 1.64399554906876877e+00, 2.19796634508607167e+03, 1.23499124487541356e-01, 1.15626978010782408e-01, 9.14790043911116735e-02, 4.37750591713092010e-02, 3.07446773355930496e+01, 1.49607349634639226e-03
 1.64399554906876877e+00, 2.19796634508607167e+03, 1.23499124487541356e-01, 1.15626978010782408e-01, 9.14790043911116735e-02, 4.37750591713092010e-02, 3.07446773355930496e+01, 1.49607349634639226e-03
 1.64399554906876877e+00, 2.19796634508607167e+03, 1.23499124487541356e-01, 1.15626978010782408e-01, 9.14790043911116735e-02, 4.37750591713092010e-02, 3.07446773355930496e+01, 1.49607349634639226e-03
 1.64399554906876877e+00, 2.19796634508607167e+03, 1.23499124487541356e-01, 1.15626978010782408e-01, 9.14790043911116735e-02, 4.37750591713092010e-02, 3.07446773355930496e+01, 1.49607349634639226e-03
 1.64399554906876877e+00, 2.19796634508607167e+03, 1.23499124487541356e-01, 1.15626978010782408e-01, 9.14790043911116735e-02, 4.37750591713092010e-02, 3.07446773355930496e+01, 1.49607349634639226e-03
 1.64310973196843602e+00, 2.19798095296089241e+03, 1.23032366567786169e-01, 1.15743308705233805e-01, 9.18726454638857243e-02, 4.33561695063410663e-02, 3.07515585747604021e+01, 1.49480376789079658e-03
 1.64310973196843602e+00, 2.19798095296089241e+03, 1.23032366567786169e-01, 1.15743308705233805e-01, 9.18726454638857243e-02, 4.33561695063410663e-02, 3.07515585747604021e+01, 1.49480376789079658e-03
 1.64558050945940537e+00, 2.19791587515898345e+03, 1.23861805604064040e-01, 1.15860682384537950e-01, 9.14126012764456541e-02, 4.40455407313836908e-02, 3.07413807035759135e+01, 1.43629736111863500e-03
 1.64558050945940537e+00, 2.19791587515898345e+03, 1.23861805604064040e-01, 1.15860682384537950e-01, 9.14126012764456541e-02, 4.40455407313836908e-02, 3.07413807035759135e+01, 1.43629736111863500e-03
 1.64558050945940537e+00, 2.19791587515898345e+03, 1.23861805604064040e-01, 1.15860682384537950e-01, 9.14126012764456541e-02, 4.40455407313836908e-02, 3.07413807035759135e+01, 1.43629736111863500e-03
 1.64558050945940537e+00, 2.19791587515898345e+03, 1.23861805604064040e-01, 1.15860682384537950e-01, 9.14126012764456541e-02, 4.40455407313836908e-02, 3.07413807035759135e+01, 1.43629736111863500e-03
 1.64368369926320335e+00, 2.19794914184796289e+03, 1.23826673915563554e-01, 1.15921807765863263e-01, 9.12220247522929628e-02, 4.42261486497574977e-02, 3.07327932187047175e+01, 1.45898989511219091e-03
 1.64368369926320335e+00, 2.19794914184796289e+03, 1.23826673915563554e-01, 1.15921807765863263e-01, 9.12220247522929628e-02, 4.42261486497574977e-02, 3.07327932187047175e+01, 1.45898989511219091e-03
 1.64368369926320335e+00, 2.19794914184796289e+03, 1.23826673915563554e-01, 1.15921807765863263e-01, 9.12220247522929628e-02, 4.42261486497574977e-02, 3.07327932187047175e+01, 1.45898989511219091e-03
 1.64368369926320335e+00, 2.19794914184796289e+03, 1.23826673915563554e-01, 1.15921807765863263e-01, 9.12220247522929628e-02, 4.42261486497574977e-02, 3.07327932187047175e+01, 1.45898989511219091e-03
 1.64092939653007108e+00, 2.19793723618645708e+03, 1.23589836320830732e-01, 1.16014541625043710e-01, 9.10892353403070787e-02, 4.40174285950749450e-02, 3.07304201145391183e+01, 1.49043489028070995e-03
 1.64092939653007108e+00, 2.19793723618645708e+03, 1.23589836320830732e-01, 1.16014541625043710e-01, 9.10892353403070787e-02, 4.40174285950749450e-02, 3.07304201145391183e+01, 1.49043489028070995e-03
 1.64092939653007108e+00, 2.19793723618645708e+03, 1.23589836320830732e-01, 1.16014541625043710e-01, 9.10892353403070787e-02, 4.40174285950749450e-02, 3.07304201145391183e+01, 1.49043489028070995e-03
 1.64092939653007108e+00, 2.19793723618645708e+03, 1.23589836320830732e-01, 1.16014541625043710e-01, 9.10892353403070787e-02, 4.40174285950749450e-02, 3.07304201145391183e+01, 1.49043489028070995e-03
 1.64092939653007108e+00, 2.19793723618645708e+03, 1.23589836320830732e-01, 1.16014541625043710e-01, 9.10892353403070787e-02, 4.40174285950749450e-02, 3.07304201145391183e+01, 1.49043489028070995e-03
 1.64241220801995791e+00, 2.19800683680958309e+03, 1.22988519384518297e-01, 1.15511769484404545e-01, 9.15415428260133307e-02, 4.36019440790017532e-02, 3.07428337868112074e+01, 1.56351337891593042e-03
 1.64241220801995791e+00, 2.19800683680958309e+03, 1.22988519384518297e-01, 1.15511769484404545e-01, 9.15415428260133307e-02, 4.36019440790017532e-02, 3.07428337868112074e+01, 1.56351337891593042e-03
 1.64241220801995791e+00, 2.19800683680958309e+03, 1.22988519384518297e-01, 1.15511769484404545e-01, 9.15415428260133307e-02, 4.36019440790017532e-02, 3.07428337868112074e+01, 1.56351337891593042e-03
 1.64241220801995791e+00, 2.19800683680958309e+03, 1.22988519384518297e-01, 1.15511769484404545e-01, 9.15415428260133307e-02, 4.36019440790017532e-02, 3.07428337868112074e+01, 1.56351337891593042e-03
 1.64241220801995791e+00, 2.19800683680958309e+03, 1.22988519384518297e-01, 1.15511769484404545e-01, 9.15415428260133307e-02, 4.36019440790017532e-02, 3.07428337868112074e+01, 1.56351337891593042e-03
 1.64275526619802603e+00, 2.19799473382165525e+03, 1.23554539758249482e-01, 1.15480466599071532e-01, 9.11172434114628088e-02, 4.41829983297839166e-02, 3.07343159347886399e+01, 1.56136332300337672e-03
 1.64875187547310875e+00, 2.19800878684349118e+03, 1.23100141203417890e-01, 1.14853637700972705e-01, 9.21344154979412688e-02, 4.35415653127048455e-02, 3.07620316140332086e+01, 1.56947929425590689e-03
 1.65369503685385544e+00, 2.19797180104155814e+03, 1.22989623234199014e-01, 1.14591642093670218e-01, 9.26259052198544208e-02, 4.32270604423968807e-02, 3.07742722607561312e+01, 1.53579290298337711e-03
 1.65369503685385544e+00, 2.19797180104155814e+03, 1.22989623234199014e-01, 1.14591642093670218e-01, 9.26259052198544208e-02, 4.32270604423968807e-02, 3.07742722607561312e+01, 1.53579290298337711e-03
 1.64612377634159879e+00, 2.19803959659373231e+03, 1.23047836065124788e-01, 1.14903671766258014e-01, 9.18082696706865459e-02, 4.37068283548741263e-02, 3.07540394927151866e+01, 1.63290467135342654e-03
 1.64857796057048311e+00, 2.19797071035034242e+03, 1.23456905113163540e-01, 1.15089515068655751e-01, 9.17793898929865348e-02, 4.39141674477848826e-02, 3.07527583300064435e+01, 1.56547307943860040e-03
 1.64857796057048311e+00, 2.19797071035034242e+03, 1.23456905113163540e-01, 1.15089515068655751e-01, 9.17793898929865348e-02, 4.39141674477848826e-02, 3.07527583300064435e+01, 1.56547307943860040e-03
 1.64842086476517613e+00, 2.19792746308280584e+03, 1.23469263987951938e-01, 1.15184134123969120e-01, 9.18901191548649604e-02, 4.37529476106844617e-02, 3.07557532599297083e+01, 1.52193551966374636e-03
 1.65283258736109695e+00, 2.19792199282506317e+03, 1.23329873832730572e-01, 1.14994148087446527e-01, 9.23706593458470115e-02, 4.35368824091743184e-02, 3.07648796013301329e+01, 1.45812357972571424e-03
 1.65283258736109695e+00, 2.19792199282506317e+03, 1.23329873832730572e-01, 1.14994148087446527e-01, 9.23706593458470115e-02, 4.35368824091743184e-02, 3.07648796013301329e+01, 1.45812357972571424e-03
 1.65283258736109695e+00, 2.19792199282506317e+03, 1.23329873832730572e-01, 1.14994148087446527e-01, 9.23706593458470115e-02, 4.35368824091743184e-02, 3.07648796013301329e+01, 1.45812357972571424e-03
 1.65283258736109695e+00, 2.19792199282506317e+03, 1.23329873832730572e-01, 1.14994148087446527e-01, 9.23706593458470115e-02, 4.35368824091743184e-02, 3.07648796013301329e+01, 1.45812357972571424e-03
 1.64660489460638670e+00, 2.19798895127523201e+03, 1.23379897431543248e-01, 1.15304225179010636e-01, 9.17652857318911608e-02, 4.37573171858741256e-02, 3.07553109491630146e+01, 1.54666301076633768e-03
 1.64660489460638670e+00, 2.19798895127523201e+03, 1.23379897431543248e-01, 1.15304225179010636e-01, 9.17652857318911608e-02, 4.37573171858741256e-02, 3.07553109491630146e+01, 1.54666301076633768e-03
 1.64660489460638670e+00, 2.19798895127523201e+03, 1.23379897431543248e-01, 1.15304225179010636e-01, 9.17652857318911608e-02, 4.37573171858741256e-02, 3.07553109491630146e+01, 1.54666301076633768e-03
 1.63817373869311478e+00, 2.19795727289023671e+03, 1.23460166305109809e-01, 1.16231468374904362e-01, 9.08373943124988481e-02, 4.40239073938616873e-02, 3.07213406409384859e+01, 1.47670102015280149e-03
 1.63827213085653289e+00, 2.19797494492541227e+03, 1.23318780242548637e-01, 1.15879112992036765e-01, 9.10239915211664974e-02, 4.37711586161201108e-02, 3.07316022776741065e+01, 1.56403133875863422e-03
 1.63827213085653289e+00, 2.19797494492541227e+03, 1.23318780242548637e-01, 1.15879112992036765e-01, 9.10239915211664974e-02, 4.37711586161201108e-02, 3.07316022776741065e+01, 1.56403133875863422e-03
 1.63827213085653289e+00, 2.19797494492541227e+03, 1.23318780242548637e-01, 1.15879112992036765e-01, 9.10239915211664974e-02, 4.37711586161201108e-02, 3.07316022776741065e+01, 1.56403133875863422e-03
 1.63827213085653289e+00, 2.19797494492541227e+03, 1.23318780242548637e-01, 1.15879112992036765e-01, 9.10239915211664974e-02, 4.37711586161201108e-02, 3.07316022776741065e+01, 1.56403133875863422e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.64778549972043042e+00, 2.19790691674501204e+03, 1.22967506554180733e-01, 1.15123223621514337e-01, 9.20191358081359628e-02, 4.32578608713654125e-02, 3.07520157099950424e+01, 1.50248464209993670e-03
 1.65164810853599753e+00, 2.19790854991192327e+03, 1.22529564058220478e-01, 1.14634053730178237e-01, 9.25082036981362821e-02, 4.29633793677892117e-02, 3.07579589650272602e+01, 1.52286719778076704e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.63872251565881477e+00, 2.19803213624198133e+03, 1.22883906759816725e-01, 1.15555731409587387e-01, 9.09844590110778367e-02, 4.39368798576594694e-02, 3.07181969365772716e+01, 1.63313263469987775e-03
 1.64554906215680918e+00, 2.19799330591843682e+03, 1.23277088689689091e-01, 1.15424040021666313e-01, 9.15284455149499576e-02, 4.38802355194227375e-02, 3.07413576654651628e+01, 1.54001345390055670e-03
 1.64964801087246249e+00, 2.19802182322401313e+03, 1.22713441536802137e-01, 1.14999943766252929e-01, 9.20581485524903098e-02, 4.34802788304018556e-02, 3.07508567289641874e+01, 1.54369797621870084e-03
 1.64406552875966527e+00, 2.19804120006463609e+03, 1.23179740217540357e-01, 1.15641794114588137e-01, 9.14691558815366595e-02, 4.38948797409152436e-02, 3.07412972307456975e+01, 1.54692474710861790e-03
 1.65471546225977018e+00, 2.19800007231303744e+03, 1.22917594214223866e-01, 1.14754323470805789e-01, 9.27195917649479007e-02, 4.31523137387816516e-02, 3.07808342842365867e+01, 1.51887178810274841e-03
 1.65471546225977018e+00, 2.19800007231303744e+03, 1.22917594214223866e-01, 1.14754323470805789e-01, 9.27195917649479007e-02, 4.31523137387816516e-02, 3.07808342842365867e+01, 1.51887178810274841e-03
