"p0","p1","p2","p3","p4","p5","p6"
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.91094609226240175e-01, 5.09565272081221892e+01, 6.33940154692344549e-01, 4.01486494627734600e-02, 5.72601355292589265e-01, 4.60563805973125255e+01, 3.85492489541692865e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
 8.72449532615275136e-01, 5.07815149146427416e+01, 6.10428242641323449e-01, 3.87232921424095419e-02, 5.36972693432563042e-01, 4.55858239614371641e+01, 4.19349406871385513e-02
