"logposterior","loglikelihood","logprior"
-2.11454181766814640e+05,-2.11454181766814640e+05,0.00000000000000000e+00
-2.11454181766814640e+05,-2.11454181766814640e+05,0.00000000000000000e+00
-2.11454181766814640e+05,-2.11454181766814640e+05,0.00000000000000000e+00
-2.11454181766814640e+05,-2.11454181766814640e+05,0.00000000000000000e+00
-2.11454181766814640e+05,-2.11454181766814640e+05,0.00000000000000000e+00
-6.87095048139868049e+03,-6.87095048139868049e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-2.39528306504195052e+03,-2.39528306504195052e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
-1.05158622196263741e+03,-1.05158622196263741e+03,0.00000000000000000e+00
