"logposterior","loglikelihood","logprior"
-6.77262862796765112e+04,-6.77262862796765112e+04,0.00000000000000000e+00
-6.39198178534602193e+04,-6.39198178534602193e+04,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.22179575367417874e+03,-2.22179575367417874e+03,0.00000000000000000e+00
-2.05636102611092838e+03,-2.05636102611092838e+03,0.00000000000000000e+00
-2.05636102611092838e+03,-2.05636102611092838e+03,0.00000000000000000e+00
-2.05636102611092838e+03,-2.05636102611092838e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-1.98652218434800398e+03,-1.98652218434800398e+03,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.65477727637942507e+02,-8.65477727637942507e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
-8.13027305960056992e+02,-8.13027305960056992e+02,0.00000000000000000e+00
