"p0","p1","p2","p3","p4"
 3.27987980329797324e+00, 8.06594285321952952e+02, 2.76081061476754819e-01, 3.07738437228655322e+01, 1.36600247061194387e-02
 3.27987980329797324e+00, 8.06594285321952952e+02, 2.76081061476754819e-01, 3.07738437228655322e+01, 1.36600247061194387e-02
 3.29702082971464172e+00, 8.06449197807971927e+02, 2.74694070819323288e-01, 3.07824430707007259e+01, 1.41802885557168763e-02
 3.30124026191573217e+00, 8.06460287926624801e+02, 2.73671345787098064e-01, 3.08178644212374770e+01, 1.41659928525774449e-02
 3.30124026191573217e+00, 8.06460287926624801e+02, 2.73671345787098064e-01, 3.08178644212374770e+01, 1.41659928525774449e-02
 3.30124026191573217e+00, 8.06460287926624801e+02, 2.73671345787098064e-01, 3.08178644212374770e+01, 1.41659928525774449e-02
 3.30124026191573217e+00, 8.06460287926624801e+02, 2.73671345787098064e-01, 3.08178644212374770e+01, 1.41659928525774449e-02
 3.30557590384937816e+00, 8.06595340332519640e+02, 2.73296772748787220e-01, 3.08269830146936492e+01, 1.40444009384260108e-02
 3.30557590384937816e+00, 8.06595340332519640e+02, 2.73296772748787220e-01, 3.08269830146936492e+01, 1.40444009384260108e-02
 3.30557590384937816e+00, 8.06595340332519640e+02, 2.73296772748787220e-01, 3.08269830146936492e+01, 1.40444009384260108e-02
 3.30532434595314717e+00, 8.06674953887565266e+02, 2.74190104967853565e-01, 3.08244940460062473e+01, 1.40341623273763406e-02
 3.30532434595314717e+00, 8.06674953887565266e+02, 2.74190104967853565e-01, 3.08244940460062473e+01, 1.40341623273763406e-02
 3.30532434595314717e+00, 8.06674953887565266e+02, 2.74190104967853565e-01, 3.08244940460062473e+01, 1.40341623273763406e-02
 3.31131839016157681e+00, 8.06649153436326174e+02, 2.72891320036718177e-01, 3.08454046528315473e+01, 1.41323649684839559e-02
 3.31131839016157681e+00, 8.06649153436326174e+02, 2.72891320036718177e-01, 3.08454046528315473e+01, 1.41323649684839559e-02
 3.31131839016157681e+00, 8.06649153436326174e+02, 2.72891320036718177e-01, 3.08454046528315473e+01, 1.41323649684839559e-02
 3.31131839016157681e+00, 8.06649153436326174e+02, 2.72891320036718177e-01, 3.08454046528315473e+01, 1.41323649684839559e-02
 3.31131839016157681e+00, 8.06649153436326174e+02, 2.72891320036718177e-01, 3.08454046528315473e+01, 1.41323649684839559e-02
 3.30717144869366830e+00, 8.06716933450857255e+02, 2.72889000752235267e-01, 3.08508385028849830e+01, 1.40198860403319241e-02
 3.30415065353439630e+00, 8.06653078802442678e+02, 2.73493137515449791e-01, 3.08437280405977852e+01, 1.39238225007652996e-02
 3.30415065353439630e+00, 8.06653078802442678e+02, 2.73493137515449791e-01, 3.08437280405977852e+01, 1.39238225007652996e-02
 3.29856180911114327e+00, 8.06694597743345412e+02, 2.73014678690560231e-01, 3.08583457487499793e+01, 1.36925972572044616e-02
 3.29856180911114327e+00, 8.06694597743345412e+02, 2.73014678690560231e-01, 3.08583457487499793e+01, 1.36925972572044616e-02
 3.29779181608674898e+00, 8.06692642510500264e+02, 2.73367698742602860e-01, 3.08456989303680054e+01, 1.37163428039246988e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30559937020547867e+00, 8.06716651272152603e+02, 2.72737884209102222e-01, 3.08559977939262140e+01, 1.38397037256819452e-02
 3.30362486077004913e+00, 8.06754949455283622e+02, 2.72560718759332188e-01, 3.08655407889850117e+01, 1.36977823051431108e-02
 3.29968824840179753e+00, 8.06692041815505149e+02, 2.73393534740337174e-01, 3.08509470937690971e+01, 1.37905191525549142e-02
 3.30249530483676557e+00, 8.06711742031364793e+02, 2.73380652885619579e-01, 3.08550143877260616e+01, 1.37635548257340340e-02
 3.30381982284400122e+00, 8.06733076580248280e+02, 2.73912108782398134e-01, 3.08458450898120624e+01, 1.38436809060434683e-02
 3.30381982284400122e+00, 8.06733076580248280e+02, 2.73912108782398134e-01, 3.08458450898120624e+01, 1.38436809060434683e-02
 3.30381982284400122e+00, 8.06733076580248280e+02, 2.73912108782398134e-01, 3.08458450898120624e+01, 1.38436809060434683e-02
 3.30381982284400122e+00, 8.06733076580248280e+02, 2.73912108782398134e-01, 3.08458450898120624e+01, 1.38436809060434683e-02
 3.30431041643628109e+00, 8.06803396522123535e+02, 2.74287684406564369e-01, 3.08470193258593746e+01, 1.37930974540359953e-02
 3.30431041643628109e+00, 8.06803396522123535e+02, 2.74287684406564369e-01, 3.08470193258593746e+01, 1.37930974540359953e-02
 3.30275895120642238e+00, 8.06721010692510617e+02, 2.73690109453608998e-01, 3.08550807045528330e+01, 1.36960466620102070e-02
 3.30289432465740518e+00, 8.06747705277693967e+02, 2.74304281702896058e-01, 3.08527251283446198e+01, 1.37161482303115069e-02
 3.30232188488192380e+00, 8.06785365218094853e+02, 2.74416127802679155e-01, 3.08563857192726552e+01, 1.35981540734953620e-02
 3.30232188488192380e+00, 8.06785365218094853e+02, 2.74416127802679155e-01, 3.08563857192726552e+01, 1.35981540734953620e-02
 3.29684586057552886e+00, 8.06773270696105897e+02, 2.73465849610433909e-01, 3.08540117382337193e+01, 1.35103585605259556e-02
 3.30519883467141629e+00, 8.06812654583794483e+02, 2.73117020743358196e-01, 3.08496219810139891e+01, 1.36590727330662878e-02
 3.30519883467141629e+00, 8.06812654583794483e+02, 2.73117020743358196e-01, 3.08496219810139891e+01, 1.36590727330662878e-02
 3.30111117712251634e+00, 8.06775924939955530e+02, 2.73290717076546563e-01, 3.08473652094736828e+01, 1.36535558050070206e-02
 3.29835618149233323e+00, 8.06714143036638347e+02, 2.73703733696898432e-01, 3.08302274029158703e+01, 1.37937423582840252e-02
 3.30297035637033387e+00, 8.06725297905354751e+02, 2.73844582016016969e-01, 3.08376957357729680e+01, 1.39060711113809469e-02
 3.30297035637033387e+00, 8.06725297905354751e+02, 2.73844582016016969e-01, 3.08376957357729680e+01, 1.39060711113809469e-02
 3.30297035637033387e+00, 8.06725297905354751e+02, 2.73844582016016969e-01, 3.08376957357729680e+01, 1.39060711113809469e-02
 3.30645800816252144e+00, 8.06714215808186168e+02, 2.73157095068314371e-01, 3.08343977914476035e+01, 1.39375506828575899e-02
 3.30645800816252144e+00, 8.06714215808186168e+02, 2.73157095068314371e-01, 3.08343977914476035e+01, 1.39375506828575899e-02
 3.30645249569219102e+00, 8.06680434369160821e+02, 2.73323118076815474e-01, 3.08210053099517012e+01, 1.40201088467699839e-02
 3.30645249569219102e+00, 8.06680434369160821e+02, 2.73323118076815474e-01, 3.08210053099517012e+01, 1.40201088467699839e-02
 3.30373842010745511e+00, 8.06708838746934362e+02, 2.74421129706912736e-01, 3.08268880174543796e+01, 1.38251956828145898e-02
 3.31291556809607401e+00, 8.06656875976915671e+02, 2.73197539851640137e-01, 3.08256788615825386e+01, 1.41449981324109492e-02
 3.31291556809607401e+00, 8.06656875976915671e+02, 2.73197539851640137e-01, 3.08256788615825386e+01, 1.41449981324109492e-02
 3.30614397400486437e+00, 8.06742518619464136e+02, 2.73458951584306165e-01, 3.08527621780859960e+01, 1.38707372857931801e-02
 3.30418305616611274e+00, 8.06766165443150157e+02, 2.73897064079358488e-01, 3.08496144128653214e+01, 1.37988991646068506e-02
 3.30163164717839841e+00, 8.06795074058670593e+02, 2.73658392175518128e-01, 3.08562123990750408e+01, 1.36057450538404137e-02
 3.30105198908562958e+00, 8.06852317981263013e+02, 2.73415698715125333e-01, 3.08692616199594490e+01, 1.36726343459544659e-02
 3.30001271130421259e+00, 8.06793150335140467e+02, 2.73686866675255935e-01, 3.08620777471135916e+01, 1.36355598922909948e-02
 3.30001271130421259e+00, 8.06793150335140467e+02, 2.73686866675255935e-01, 3.08620777471135916e+01, 1.36355598922909948e-02
 3.30001271130421259e+00, 8.06793150335140467e+02, 2.73686866675255935e-01, 3.08620777471135916e+01, 1.36355598922909948e-02
 3.30001271130421259e+00, 8.06793150335140467e+02, 2.73686866675255935e-01, 3.08620777471135916e+01, 1.36355598922909948e-02
 3.30001271130421259e+00, 8.06793150335140467e+02, 2.73686866675255935e-01, 3.08620777471135916e+01, 1.36355598922909948e-02
 3.29664871742637944e+00, 8.06793688868722029e+02, 2.73915915332970217e-01, 3.08660102389558197e+01, 1.35933816592303160e-02
 3.29015473333083364e+00, 8.06917705778984896e+02, 2.74694119810903303e-01, 3.09025907632231949e+01, 1.33262866234647222e-02
 3.28634051629856616e+00, 8.06991306773490919e+02, 2.75058686286446419e-01, 3.09273820295084043e+01, 1.32026637679757419e-02
 3.28634051629856616e+00, 8.06991306773490919e+02, 2.75058686286446419e-01, 3.09273820295084043e+01, 1.32026637679757419e-02
 3.27819441296767211e+00, 8.07130163411327544e+02, 2.75584080719912583e-01, 3.09592272120119816e+01, 1.29024590838824442e-02
 3.28589644316048402e+00, 8.06989395150832252e+02, 2.74963202542642671e-01, 3.09118705378332095e+01, 1.32172230999035543e-02
 3.28480338832297125e+00, 8.07018205607748882e+02, 2.74970159953147109e-01, 3.09158308649308147e+01, 1.31039669908199208e-02
 3.28480338832297125e+00, 8.07018205607748882e+02, 2.74970159953147109e-01, 3.09158308649308147e+01, 1.31039669908199208e-02
 3.27393874666832563e+00, 8.07185730175299227e+02, 2.76715774297082218e-01, 3.09627293919664588e+01, 1.26886138062021654e-02
 3.27393874666832563e+00, 8.07185730175299227e+02, 2.76715774297082218e-01, 3.09627293919664588e+01, 1.26886138062021654e-02
 3.27393874666832563e+00, 8.07185730175299227e+02, 2.76715774297082218e-01, 3.09627293919664588e+01, 1.26886138062021654e-02
 3.27393874666832563e+00, 8.07185730175299227e+02, 2.76715774297082218e-01, 3.09627293919664588e+01, 1.26886138062021654e-02
 3.27393874666832563e+00, 8.07185730175299227e+02, 2.76715774297082218e-01, 3.09627293919664588e+01, 1.26886138062021654e-02
 3.28430110611902482e+00, 8.07102593298065017e+02, 2.75873579568972072e-01, 3.09544015200307463e+01, 1.29496944121103661e-02
 3.28430110611902482e+00, 8.07102593298065017e+02, 2.75873579568972072e-01, 3.09544015200307463e+01, 1.29496944121103661e-02
 3.25400996239488727e+00, 8.07547250077831109e+02, 2.78930339854276677e-01, 3.10874504764542507e+01, 1.19314318237703255e-02
 3.25858504170762497e+00, 8.07507135549407849e+02, 2.78574347203400574e-01, 3.10874390987115596e+01, 1.20298239150271030e-02
 3.27346522161202635e+00, 8.07343104082929699e+02, 2.77456550451124384e-01, 3.10469503785832615e+01, 1.24564145559448673e-02
 3.27346522161202635e+00, 8.07343104082929699e+02, 2.77456550451124384e-01, 3.10469503785832615e+01, 1.24564145559448673e-02
 3.27689094302910133e+00, 8.07235478003382809e+02, 2.76166026459499780e-01, 3.10174684188194583e+01, 1.26104266776561544e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.26193185446161937e+00, 8.07627632104917211e+02, 2.77562765485065532e-01, 3.11468776040569608e+01, 1.19292085627634211e-02
 3.25267392749302076e+00, 8.07868715424637571e+02, 2.77453088571016193e-01, 3.12494821999761534e+01, 1.15884603746696027e-02
 3.25267392749302076e+00, 8.07868715424637571e+02, 2.77453088571016193e-01, 3.12494821999761534e+01, 1.15884603746696027e-02
 3.25267392749302076e+00, 8.07868715424637571e+02, 2.77453088571016193e-01, 3.12494821999761534e+01, 1.15884603746696027e-02
 3.20936454051536968e+00, 8.08863492442854522e+02, 2.81825121119072264e-01, 3.16109159789849379e+01, 9.55515963247372153e-03
 3.20936454051536968e+00, 8.08863492442854522e+02, 2.81825121119072264e-01, 3.16109159789849379e+01, 9.55515963247372153e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16363322948325720e+00, 8.10037787305139545e+02, 2.84022510957304353e-01, 3.20710166409402504e+01, 7.45933272643193278e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.16588052640914208e+00, 8.09975930350024782e+02, 2.84293509711939785e-01, 3.20542601857090261e+01, 7.54731857973741163e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.18897257403455825e+00, 8.09382326975217552e+02, 2.82401875436779914e-01, 3.18179441013841888e+01, 8.66337219905289127e-03
 3.19642505066327764e+00, 8.09224893791293539e+02, 2.82353342540174190e-01, 3.17573533248096282e+01, 8.97500933937232098e-03
 3.19642505066327764e+00, 8.09224893791293539e+02, 2.82353342540174190e-01, 3.17573533248096282e+01, 8.97500933937232098e-03
 3.19642505066327764e+00, 8.09224893791293539e+02, 2.82353342540174190e-01, 3.17573533248096282e+01, 8.97500933937232098e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18447273731377756e+00, 8.09560943505606701e+02, 2.83308745002187945e-01, 3.18965754672408224e+01, 8.36048998834468260e-03
 3.18674951539110163e+00, 8.09512685723203049e+02, 2.82907429638111052e-01, 3.18815586378557683e+01, 8.44421404669103842e-03
 3.18674951539110163e+00, 8.09512685723203049e+02, 2.82907429638111052e-01, 3.18815586378557683e+01, 8.44421404669103842e-03
 3.18381958081262040e+00, 8.09625217373466171e+02, 2.83111897625325237e-01, 3.19344782082365732e+01, 8.25563988826118027e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.21266236376576186e+00, 8.08911466294559659e+02, 2.79657010166994624e-01, 3.16680383581053313e+01, 9.61675242723053839e-03
 3.20536364255774009e+00, 8.08984696110996651e+02, 2.81316670477967712e-01, 3.16750234777875441e+01, 9.38385457554265050e-03
 3.19618242273088660e+00, 8.09256787719694671e+02, 2.82392338292383638e-01, 3.17858794697695011e+01, 8.90818468535000026e-03
 3.19618242273088660e+00, 8.09256787719694671e+02, 2.82392338292383638e-01, 3.17858794697695011e+01, 8.90818468535000026e-03
 3.19795829503416895e+00, 8.09201851713029782e+02, 2.82346527796343949e-01, 3.17493700215713233e+01, 9.02817458276748176e-03
 3.21036111683237735e+00, 8.09004967831650561e+02, 2.80069831169118155e-01, 3.17001396391687571e+01, 9.47444268359454514e-03
 3.21036111683237735e+00, 8.09004967831650561e+02, 2.80069831169118155e-01, 3.17001396391687571e+01, 9.47444268359454514e-03
 3.21036111683237735e+00, 8.09004967831650561e+02, 2.80069831169118155e-01, 3.17001396391687571e+01, 9.47444268359454514e-03
 3.21036111683237735e+00, 8.09004967831650561e+02, 2.80069831169118155e-01, 3.17001396391687571e+01, 9.47444268359454514e-03
 3.20734953065996908e+00, 8.09110817077637989e+02, 2.81164432375360374e-01, 3.17437637552347063e+01, 9.29451510865276533e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.17519207387634417e+00, 8.09893387011192431e+02, 2.83344998130572900e-01, 3.20329711027104267e+01, 7.82214232935379145e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.18806708071342060e+00, 8.09570148464847875e+02, 2.82557566236320612e-01, 3.19097958852864103e+01, 8.47046450698639083e-03
 3.21198702008656900e+00, 8.08927001464229306e+02, 2.80159336391202385e-01, 3.16633182311039540e+01, 9.61127229804771901e-03
 3.21553886638731390e+00, 8.08796722056414637e+02, 2.80223288229850764e-01, 3.16059505837737333e+01, 9.82606848806451619e-03
 3.21553886638731390e+00, 8.08796722056414637e+02, 2.80223288229850764e-01, 3.16059505837737333e+01, 9.82606848806451619e-03
 3.20137188118180704e+00, 8.09134482727247814e+02, 2.80660259240390453e-01, 3.17430464247251223e+01, 9.11759294921536678e-03
 3.20137188118180704e+00, 8.09134482727247814e+02, 2.80660259240390453e-01, 3.17430464247251223e+01, 9.11759294921536678e-03
 3.16661104359712331e+00, 8.09957431968639867e+02, 2.84690709141488918e-01, 3.20432609379065099e+01, 7.47955396728972738e-03
 3.16661104359712331e+00, 8.09957431968639867e+02, 2.84690709141488918e-01, 3.20432609379065099e+01, 7.47955396728972738e-03
 3.16661104359712331e+00, 8.09957431968639867e+02, 2.84690709141488918e-01, 3.20432609379065099e+01, 7.47955396728972738e-03
 3.19957140663149087e+00, 8.09125601072239874e+02, 2.81024707027491438e-01, 3.17405408001002662e+01, 8.99666246645415037e-03
 3.19744092505945288e+00, 8.09056952616471904e+02, 2.82218545992263592e-01, 3.17036418829046944e+01, 8.99151410865376040e-03
 3.18028682971152898e+00, 8.09653128502696404e+02, 2.83869103705503723e-01, 3.19420583218937288e+01, 8.11343651805750479e-03
 3.18028682971152898e+00, 8.09653128502696404e+02, 2.83869103705503723e-01, 3.19420583218937288e+01, 8.11343651805750479e-03
 3.18028682971152898e+00, 8.09653128502696404e+02, 2.83869103705503723e-01, 3.19420583218937288e+01, 8.11343651805750479e-03
 3.19371767286492014e+00, 8.09223327062597832e+02, 2.82927948598606982e-01, 3.17912463745918039e+01, 8.68309533761890857e-03
 3.19371767286492014e+00, 8.09223327062597832e+02, 2.82927948598606982e-01, 3.17912463745918039e+01, 8.68309533761890857e-03
 3.20064477130078773e+00, 8.09105701917140550e+02, 2.81875136856509112e-01, 3.17626567381156626e+01, 8.87671019584820344e-03
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.22508687246727055e+00, 8.08384112149326256e+02, 2.80506185886574222e-01, 3.14856521938302265e+01, 1.00600679613881486e-02
 3.21736658515565388e+00, 8.08747958854144827e+02, 2.80278343089400750e-01, 3.16072088758508514e+01, 9.72875080825310982e-03
 3.17413120245823555e+00, 8.09853749785963942e+02, 2.83190112952807549e-01, 3.20202991511262098e+01, 7.62942716504343491e-03
 3.17413120245823555e+00, 8.09853749785963942e+02, 2.83190112952807549e-01, 3.20202991511262098e+01, 7.62942716504343491e-03
 3.17413120245823555e+00, 8.09853749785963942e+02, 2.83190112952807549e-01, 3.20202991511262098e+01, 7.62942716504343491e-03
 3.17789333327948187e+00, 8.09783382572168989e+02, 2.82739784651756199e-01, 3.19942132236824932e+01, 7.80078121408083348e-03
 3.17789333327948187e+00, 8.09783382572168989e+02, 2.82739784651756199e-01, 3.19942132236824932e+01, 7.80078121408083348e-03
 3.17789333327948187e+00, 8.09783382572168989e+02, 2.82739784651756199e-01, 3.19942132236824932e+01, 7.80078121408083348e-03
 3.17789333327948187e+00, 8.09783382572168989e+02, 2.82739784651756199e-01, 3.19942132236824932e+01, 7.80078121408083348e-03
 3.19913151382258176e+00, 8.09282042451440361e+02, 2.81266048537181623e-01, 3.18077341722080043e+01, 8.76771982646628971e-03
