"p0","p1","p2","p3","p4","p5","p6","p7"
 1.28566974341129781e+00, 2.26822071777108613e+03, 8.07075239478184658e-02, 1.08400679480406756e-01, 1.06191818052127518e-01, 2.07914373572388352e-02, 3.20456369284659814e+01, 7.07846998272530260e-03
 1.28566974341129781e+00, 2.26822071777108613e+03, 8.07075239478184658e-02, 1.08400679480406756e-01, 1.06191818052127518e-01, 2.07914373572388352e-02, 3.20456369284659814e+01, 7.07846998272530260e-03
 1.28566974341129781e+00, 2.26822071777108613e+03, 8.07075239478184658e-02, 1.08400679480406756e-01, 1.06191818052127518e-01, 2.07914373572388352e-02, 3.20456369284659814e+01, 7.07846998272530260e-03
 1.26158596248641897e+00, 2.26567298679021542e+03, 5.24707143496004960e-02, 1.02738110920372550e-01, 1.35640274833576047e-01, 3.50251113869091968e-02, 3.23728172060764123e+01, 8.26529735353621377e-03
 1.26158596248641897e+00, 2.26567298679021542e+03, 5.24707143496004960e-02, 1.02738110920372550e-01, 1.35640274833576047e-01, 3.50251113869091968e-02, 3.23728172060764123e+01, 8.26529735353621377e-03
 1.26158596248641897e+00, 2.26567298679021542e+03, 5.24707143496004960e-02, 1.02738110920372550e-01, 1.35640274833576047e-01, 3.50251113869091968e-02, 3.23728172060764123e+01, 8.26529735353621377e-03
 1.26158596248641897e+00, 2.26567298679021542e+03, 5.24707143496004960e-02, 1.02738110920372550e-01, 1.35640274833576047e-01, 3.50251113869091968e-02, 3.23728172060764123e+01, 8.26529735353621377e-03
 1.24711765168568456e+00, 2.27170125891794123e+03, 6.94901643085718557e-02, 9.75238350876940358e-02, 1.42316634243943391e-01, 2.28079110498544055e-02, 3.27344408809596246e+01, 1.28858523614436421e-02
 1.24711765168568456e+00, 2.27170125891794123e+03, 6.94901643085718557e-02, 9.75238350876940358e-02, 1.42316634243943391e-01, 2.28079110498544055e-02, 3.27344408809596246e+01, 1.28858523614436421e-02
 1.42471927463997394e+00, 2.27277068512325104e+03, 6.68957752487031737e-02, 1.43339357038459014e-01, 1.24635382569159125e-01, 2.87508050281554614e-02, 3.09349672081724059e+01, 2.15521695811494163e-02
 1.42471927463997394e+00, 2.27277068512325104e+03, 6.68957752487031737e-02, 1.43339357038459014e-01, 1.24635382569159125e-01, 2.87508050281554614e-02, 3.09349672081724059e+01, 2.15521695811494163e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.31753718689412813e+00, 2.26793390765660570e+03, 7.76150163480942984e-02, 1.25464184336682633e-01, 1.29877513512223014e-01, 2.91105889601549900e-02, 3.14233634920581153e+01, 1.92729615927045433e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
 1.46581607689194660e+00, 2.27746878585055674e+03, 8.22140537017236050e-02, 1.20608839303916610e-01, 1.31883956014902548e-01, 2.97805928032975446e-02, 3.09802312166723581e+01, 1.29955360326485646e-02
