"logposterior","loglikelihood","logprior"
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
-5.44000009395669963e+02,-5.44000009395669963e+02,0.00000000000000000e+00
