"p0","p1","p2","p3","p4","p5","p6"
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 6.16250258079703017e-01, 1.16524107416792845e+02, 3.53975213913596654e-01, 5.37053426630203923e+00, 6.37772300570722761e-01, 3.85738100550121032e+01, 1.31510993206671624e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.55820421471873161e-01, 1.16585846767744343e+02, 3.07452299991191336e-01, 5.66405471474960276e+00, 5.53255461559163608e-01, 3.73200769379776389e+01, 1.01195741882834037e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
 5.68182588614155382e-01, 1.17049699670633672e+02, 3.13097093648051938e-01, 5.92175278975321007e+00, 5.49468207072905002e-01, 3.62309244564421320e+01, 1.67590044355424850e-02
