"logposterior","loglikelihood","logprior"
-2.74988940820487915e+05,-2.74988940820487915e+05,0.00000000000000000e+00
-7.50980189253936114e+04,-7.50980189253936114e+04,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.88755738507756723e+03,-1.88755738507756723e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.55284354992937574e+03,-1.55284354992937574e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
-1.11466955872470794e+03,-1.11466955872470794e+03,0.00000000000000000e+00
